State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Guntur,8/21/2023,2023,8,1.6196067,IMD GRID MODEL
Andhra Pradesh,Guntur,8/23/2023,2023,8,7.437292354,IMD GRID MODEL
Andhra Pradesh,Guntur,9/1/2023,2023,9,0,IMD GRID MODEL
Andhra Pradesh,Guntur,9/6/2023,2023,9,24.59636577,IMD GRID MODEL
Andhra Pradesh,Guntur,9/17/2023,2023,9,1.940655436,IMD GRID MODEL
Andhra Pradesh,Guntur,9/22/2023,2023,9,13.71258872,IMD GRID MODEL
Andhra Pradesh,Guntur,9/23/2023,2023,9,1.803661784,IMD GRID MODEL
Andhra Pradesh,Guntur,9/25/2023,2023,9,2.869584114,IMD GRID MODEL
Andhra Pradesh,Guntur,10/5/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,10/12/2023,2023,10,0.0025076,IMD GRID MODEL
Andhra Pradesh,Guntur,10/18/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,10/25/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,10/27/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Guntur,11/1/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Guntur,11/2/2023,2023,11,0.929926253,IMD GRID MODEL
Andhra Pradesh,Guntur,11/4/2023,2023,11,1.505187946,IMD GRID MODEL
Andhra Pradesh,Guntur,11/5/2023,2023,11,0.504687812,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/20/2023,2023,10,0.962937325,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/23/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/24/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,10/27/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/1/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/2/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/8/2023,2023,11,0.372540364,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/11/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/13/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/16/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/28/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,11/30/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/4/2023,2023,12,0.073615052,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/8/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/9/2023,2023,12,0.326796018,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/10/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/13/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/14/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/19/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/21/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/22/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/30/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Srikakulam,12/31/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/6/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/9/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/10/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,1/25/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/8/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/15/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/18/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,2/24/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/3/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/7/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/11/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/17/2023,2023,3,6.114884824,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/22/2023,2023,3,8.251353919,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/24/2023,2023,3,2.680815933,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/27/2023,2023,3,1.855820182,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/28/2023,2023,3,3.558495192,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,3/29/2023,2023,3,3.090394451,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/15/2023,2023,4,1.833174427,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/26/2023,2023,4,3.455008443,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,4/30/2023,2023,4,1.354603926,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/2/2023,2023,5,17.98211724,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/3/2023,2023,5,4.013213496,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/8/2023,2023,5,4.02065019,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/9/2023,2023,5,1.773831806,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/14/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/18/2023,2023,5,0.004593725,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,5/26/2023,2023,5,8.553739265,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/2/2023,2023,6,0.173771375,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/5/2023,2023,6,6.825338921,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/6/2023,2023,6,0.413662665,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/11/2023,2023,6,0.125896619,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/13/2023,2023,6,0.388052618,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/17/2023,2023,6,0.06119639,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/18/2023,2023,6,2.235765913,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/20/2023,2023,6,2.011808434,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/23/2023,2023,6,6.03857726,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,6/24/2023,2023,6,1.930632373,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/1/2023,2023,7,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/2/2023,2023,7,2.384488106,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/3/2023,2023,7,8.479810892,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/15/2023,2023,7,2.628753817,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/19/2023,2023,7,32.75877812,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/27/2023,2023,7,25.68348982,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/28/2023,2023,7,0.423736492,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,7/29/2023,2023,7,0.54918375,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/2/2023,2023,8,4.51777611,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/4/2023,2023,8,2.642519778,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/8/2023,2023,8,0.19606168,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/16/2023,2023,8,1.110025017,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/17/2023,2023,8,2.142255215,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/19/2023,2023,8,2.081374161,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/20/2023,2023,8,0.852471107,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/24/2023,2023,8,2.907751329,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,8/29/2023,2023,8,0.233789122,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/1/2023,2023,9,2.878175165,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/5/2023,2023,9,19.51351807,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/6/2023,2023,9,11.56616985,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/23/2023,2023,9,0.209159854,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,9/26/2023,2023,9,9.215532296,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/1/2023,2023,10,6.784051664,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/4/2023,2023,10,2.876461847,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/5/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/10/2023,2023,10,0.033882493,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/18/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/20/2023,2023,10,1.388663873,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/26/2023,2023,10,0.395493229,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,10/28/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/1/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/2/2023,2023,11,0.011757396,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/6/2023,2023,11,0.287412859,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/8/2023,2023,11,1.541392598,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/9/2023,2023,11,1.019929859,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/16/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,11/22/2023,2023,11,5.346796841,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/11/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Visakhapatanam,12/19/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,1/10/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,1/11/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,1/17/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,1/22/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/2/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/5/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/8/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/11/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/14/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/17/2023,2023,3,5.8770043,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/22/2023,2023,3,11.32193828,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/23/2023,2023,3,3.501883038,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,3/31/2023,2023,3,0.239308747,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/8/2023,2023,4,0.150112488,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/11/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/18/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/19/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,4/20/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/1/2023,2023,5,0.411880234,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/4/2023,2023,5,6.565306932,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/13/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/20/2023,2023,5,7.103869882,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/21/2023,2023,5,0.110593115,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/22/2023,2023,5,5.621867844,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/27/2023,2023,5,0.121512262,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,5/29/2023,2023,5,1.220100688,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/1/2023,2023,6,1.222333266,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/5/2023,2023,6,10.71116115,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/8/2023,2023,6,3.095875387,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/9/2023,2023,6,2.11724994,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/11/2023,2023,6,0.391594537,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/19/2023,2023,6,23.75735245,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/25/2023,2023,6,0.720787286,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/26/2023,2023,6,8.302450688,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/28/2023,2023,6,1.312097794,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,6/29/2023,2023,6,0.021971566,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/11/2023,2023,7,11.56092696,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/16/2023,2023,7,3.221472482,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,7/19/2023,2023,7,33.98877551,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/9/2023,2023,8,0.277369751,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/15/2023,2023,8,6.578358205,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/16/2023,2023,8,11.19217087,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/17/2023,2023,8,2.198983503,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/18/2023,2023,8,21.80934571,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/25/2023,2023,8,19.43187795,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/26/2023,2023,8,27.35858588,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,8/30/2023,2023,8,0.064381874,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/2/2023,2023,9,7.142701046,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/1/2023,2023,9,0.683331617,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/10/2023,2023,9,0.108682236,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/24/2023,2023,9,12.06907535,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,9/30/2023,2023,9,2.904287576,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/2/2023,2023,10,4.647471821,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/4/2023,2023,10,3.719137834,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/5/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/24/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/25/2023,2023,10,1.316416787,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/27/2023,2023,10,0.091969273,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,10/29/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/4/2023,2023,11,3.728887947,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/11/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/24/2023,2023,11,0.311856866,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/27/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,11/29/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/2/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/7/2023,2023,12,10.4318722,IMD GRID MODEL
Andhra Pradesh,Vizianagaram,12/16/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/16/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/28/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/30/2023,2023,4,4.962295061,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/6/2023,2023,5,0.058741996,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/9/2023,2023,5,2.095273535,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/10/2023,2023,5,0.783602318,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/15/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/19/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/27/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,5/29/2023,2023,5,1.260558084,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/3/2023,2023,6,0.198727112,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/13/2023,2023,6,0.283369852,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/15/2023,2023,6,0.000847555,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/22/2023,2023,6,10.77270855,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/25/2023,2023,6,0.42503161,IMD GRID MODEL
Andhra Pradesh,Anantapur,6/30/2023,2023,6,0.627510369,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/5/2023,2023,7,5.728505359,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/6/2023,2023,7,0.199562461,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/9/2023,2023,7,0.206685438,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/16/2023,2023,7,0.847959467,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/17/2023,2023,7,0.553564242,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/19/2023,2023,7,1.645889835,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/21/2023,2023,7,5.276747961,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/23/2023,2023,7,1.749214758,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/25/2023,2023,7,5.629843234,IMD GRID MODEL
Andhra Pradesh,Anantapur,7/28/2023,2023,7,0.067269269,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/3/2023,2023,8,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/12/2023,2023,8,0.056585683,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/13/2023,2023,8,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/20/2023,2023,8,2.10567905,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/22/2023,2023,8,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/23/2023,2023,8,0.047626782,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/25/2023,2023,8,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,8/29/2023,2023,8,0.285217512,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/4/2023,2023,9,28.71812427,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/11/2023,2023,9,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/14/2023,2023,9,0.518584667,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/19/2023,2023,9,0.01308894,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/20/2023,2023,9,0.305442548,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/21/2023,2023,9,0.176058111,IMD GRID MODEL
Andhra Pradesh,Anantapur,9/23/2023,2023,9,11.33808016,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/3/2023,2023,10,0.00526614,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/6/2023,2023,10,0.294386714,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/10/2023,2023,10,0.081677193,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/11/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/13/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/16/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/22/2023,2023,10,1.201514266,IMD GRID MODEL
Andhra Pradesh,Anantapur,10/28/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/3/2023,2023,11,7.02E-05,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/11/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/13/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,11/20/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/3/2023,2023,12,0.563438028,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/4/2023,2023,12,0.196395686,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/8/2023,2023,12,0.889129957,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/11/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/19/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/24/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,12/26/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/7/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/10/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/14/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/17/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/21/2023,2023,1,0.043994288,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/22/2023,2023,1,0.000165267,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/24/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,1/29/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/10/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/12/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/18/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/19/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/26/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/1/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/6/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/12/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/18/2023,2023,3,5.309720898,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/21/2023,2023,3,4.978412644,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/23/2023,2023,3,0.356279441,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/24/2023,2023,3,0.650797452,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/31/2023,2023,3,0.178618613,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/8/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/15/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/16/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/5/2023,2023,5,5.273214284,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/11/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/13/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/20/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/8/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/16/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/21/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/23/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,1/28/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/4/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/9/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/21/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,2/24/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/2/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/3/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/4/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/8/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/15/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/17/2023,2023,3,12.17082071,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/21/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/22/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/23/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,3/25/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/7/2023,2023,4,0.065407142,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/8/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/10/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Anantapur,4/12/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,11/7/2023,2023,11,2.613634478,IMD GRID MODEL
Andhra Pradesh,Guntur,11/8/2023,2023,11,10.82486932,IMD GRID MODEL
Andhra Pradesh,Guntur,11/13/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Guntur,11/27/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/4/2023,2023,12,0.720156674,IMD GRID MODEL
Andhra Pradesh,Guntur,12/13/2023,2023,12,0.006750426,IMD GRID MODEL
Andhra Pradesh,Guntur,12/14/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/27/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,12/29/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/15/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/17/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/21/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/23/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/24/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/28/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,1/30/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Krishna,2/15/2023,2023,2,0,IMD GRID MODEL
